Current_A,F_em_N
100.0,0.002560325417716371
122.22222222222223,0.003824683648420779
144.44444444444446,0.005341913526891575
166.66666666666666,0.007112015084362053
188.88888888888889,0.009134988170291628
211.11111111111111,0.01141083302564496
233.33333333333331,0.01393954951257541
255.55555555555554,0.01672113769182442
277.77777777777777,0.0197555973053829
300.0,0.0230429287977921
