Current_A,F_em_N
100.0,0.003432813834127418
122.22222222222223,0.005128030544861746
144.44444444444446,0.007162290589864713
166.66666666666666,0.009535593997822661
188.88888888888889,0.01224794073662285
211.11111111111111,0.01529933081303128
233.33333333333331,0.01868976416788271
255.55555555555554,0.02241924097820404
277.77777777777777,0.02648776105768238
300.0,0.03089532451644216
