R_el_mm,F_em_N
1.0,0.0001550616402085687
2.5555555555555554,0.0003826749498674117
4.111111111111111,0.0008061833818711772
5.666666666666667,0.00143234869803357
7.222222222222222,0.002451146620431907
8.777777777777779,0.003775233797788672
10.333333333333334,0.00546325520798042
11.88888888888889,0.007620493342102708
13.444444444444445,0.01025411025537492
15.0,0.01347946930630685
