Current_A,F_em_N
100.0,0.003063594010574074
122.22222222222223,0.004576479938016114
144.44444444444446,0.006391943044318653
166.66666666666666,0.008509983354686265
188.88888888888889,0.01093060084903904
211.11111111111111,0.0136537955245479
233.33333333333331,0.01667956737564301
255.55555555555554,0.02000791642749371
277.77777777777777,0.02363884266265107
300.0,0.0275723460684612
