Current_A,F_em_N
100.0,0.003461880400512977
122.22222222222223,0.005171450969468247
144.44444444444446,0.007222935637160598
166.66666666666666,0.009616334439178873
188.88888888888889,0.01235164735257301
211.11111111111111,0.01542887436787494
233.33333333333331,0.0188480155226406
255.55555555555554,0.02260907075380924
277.77777777777777,0.02671204007233973
300.0,0.03115692357278526
